REF_ID;ORDEM_BD;;SITE;AREA_HA;MUNICIPALITY;STATE;COUNTRY;LONG_X;LAT_Y;PRECISION;HABITAT_TYPE;SURROUNDING_MATRIX__5_KM_BUFFER_;UC;RECORD_YEAR;RECORD_MONTH;DATA_TYPE;SPECIES;METHOD;N_POINTS;D_POINTS;LTR_EFF;LTR_ABD_10KM;LTR_DENS_KM2;LTR_DENS_HA;CAM_EFF;CAM_ABD;LT_EFF;LT_ABD;LT_DENS_KM2;LT_DENS_HA;OBS;filename
Unpublished data;ABUND0513;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.270443;-9.876203;10;primary forest -terra firme-;primary forest -terra firme-;NO;2008;aug-November;Abundance Precise;Canis familiaris;Camera trapping;11;1.8;NA;NA;NA;NA;82.70833333;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0514;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.250251;-9.868339;10;forest plantation -teak-;primary forest -terra firme-;NO;2008;aug-November;Abundance Precise;Canis familiaris;Camera trapping;11;1.8;NA;NA;NA;NA;63.45833333;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0515;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.219622;-9.863658;10;primary forest -terra firme-;primary forest -terra firme-;NO;2008;aug-November;Abundance Precise;Canis familiaris;Camera trapping;11;1.8;NA;NA;NA;NA;81.83333333;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0516;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.233975;-9.84411;10;mixture -prymary and plantation-;primary forest -terra firme-;NO;2008;aug-November;Abundance Precise;Canis familiaris;Camera trapping;11;1.8;NA;NA;NA;NA;81.875;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0517;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.289425;-9.821387;10;primary forest -terra firme-;primary forest -terra firme-;NO;2009;July-October;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;97.75;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0518;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.272098;-9.822791;10;mixture -prymary and plantation-;primary forest -terra firme-;NO;2009;July-October;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;97.75;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0519;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.253349;-9.824272;10;mixture -prymary and plantation-;primary forest -terra firme-;NO;2009;July-October;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;96.58333333;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0520;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.2539;-9.837454;10;primary forest -terra firme-;primary forest -terra firme-;NO;2009;July-October;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;88.125;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0521;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.279386;-9.842476;10;primary forest -terra firme-;primary forest -terra firme-;NO;2009;July-October;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;96.79166667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0522;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.297103;-9.854327;10;secondary forest;primary forest -terra firme-;NO;2009;July-October;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;97.625;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0523;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.284271;-9.865571;10;primary forest -terra firme-;primary forest -terra firme-;NO;2009;July-October;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;97.625;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0524;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.270443;-9.876203;10;primary forest -terra firme-;primary forest -terra firme-;NO;2009;July-October;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;97.66666667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0525;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.219622;-9.863658;10;primary forest -terra firme-;primary forest -terra firme-;NO;2009;July-October;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;95.875;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0526;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.233975;-9.84411;10;mixture -prymary and plantation-;primary forest -terra firme-;NO;2009;July-October;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;95.875;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0527;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.289425;-9.821387;10;primary forest -terra firme-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;97.04166667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0528;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.272098;-9.822791;10;mixture -prymary and plantation-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;86;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0529;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.253349;-9.824272;10;mixture -prymary and plantation-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;97.04166667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0530;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.2539;-9.837454;10;primary forest -terra firme-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;81.875;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0531;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.279386;-9.842476;10;primary forest -terra firme-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;48.125;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0532;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.297103;-9.854327;10;secondary forest;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;96.25;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0533;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.284271;-9.865571;10;primary forest -terra firme-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;49.41666667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0534;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.270443;-9.876203;10;primary forest -terra firme-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;79.875;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0535;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.219622;-9.863658;10;primary forest -terra firme-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;81.375;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0536;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.233975;-9.84411;10;mixture -prymary and plantation-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;96.875;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0537;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.289425;-9.821387;10;primary forest -terra firme-;primary forest -terra firme-;NO;2011;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;88.83333333;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0538;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.272098;-9.822791;10;mixture -prymary and plantation-;primary forest -terra firme-;NO;2011;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;88.70833333;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0539;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.253349;-9.824272;10;mixture -prymary and plantation-;primary forest -terra firme-;NO;2011;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;81.79166667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0540;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.2539;-9.837454;10;primary forest -terra firme-;primary forest -terra firme-;NO;2011;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;88.75;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0541;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.279386;-9.842476;10;primary forest -terra firme-;primary forest -terra firme-;NO;2011;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;80.75;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0542;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.297103;-9.854327;10;secondary forest;primary forest -terra firme-;NO;2011;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;62.16666667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0543;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.284271;-9.865571;10;primary forest -terra firme-;primary forest -terra firme-;NO;2011;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;77.79166667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0544;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.270443;-9.876203;10;primary forest -terra firme-;primary forest -terra firme-;NO;2011;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;86.79166667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0545;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.219622;-9.863658;10;primary forest -terra firme-;primary forest -terra firme-;NO;2011;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;81.91666667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0546;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.233975;-9.84411;10;mixture -prymary and plantation-;primary forest -terra firme-;NO;2011;September-December;Abundance Precise;Canis familiaris;Camera trapping;10;1.8;NA;NA;NA;NA;88.79166667;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0547;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.241951;-9.867899;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0548;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.25375;-9.867584;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0549;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.258311;-9.860948;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0550;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.266251;-9.860177;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0551;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.271435;-9.85437;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0552;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.267406;-9.854856;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0553;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.261381;-9.845799;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0554;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.271299;-9.83549;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0555;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.27939;-9.829202;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0556;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.26181;-9.8267;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0557;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.258068;-9.840043;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;30;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0558;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.254433;-9.8506;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;20;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0559;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.244764;-9.851865;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;20;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0560;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.238875;-9.854925;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;20;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0561;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.234573;-9.850384;10;secondary forest;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;20;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0562;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.228934;-9.861762;10;forest plantation -teak-;primary forest -terra firme-;NO;2009;aug-October;Abundance Precise;Bos sp.;Camera trapping;16;1.8;NA;NA;NA;NA;20;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0563;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.241951;-9.867899;10;forest plantation -teak-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Bos sp.;Camera trapping;13;1.8;NA;NA;NA;NA;11;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0564;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.25375;-9.867584;10;forest plantation -teak-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Bos sp.;Camera trapping;13;1.8;NA;NA;NA;NA;23;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0565;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.266251;-9.860177;10;forest plantation -teak-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Bos sp.;Camera trapping;13;1.8;NA;NA;NA;NA;17;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0566;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.267406;-9.854856;10;forest plantation -teak-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Bos sp.;Camera trapping;13;1.8;NA;NA;NA;NA;15;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0567;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.261381;-9.845799;10;forest plantation -teak-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Bos sp.;Camera trapping;13;1.8;NA;NA;NA;NA;31;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0568;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.27939;-9.829202;10;forest plantation -teak-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Bos sp.;Camera trapping;13;1.8;NA;NA;NA;NA;26;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0569;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.26181;-9.8267;10;forest plantation -teak-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Bos sp.;Camera trapping;13;1.8;NA;NA;NA;NA;20;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0570;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.258068;-9.840043;10;forest plantation -teak-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Bos sp.;Camera trapping;13;1.8;NA;NA;NA;NA;24;1;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
Unpublished data;ABUND0571;;Fazenda Sao Nicolau;10000;Cotriguacu;MT;Brazil;-58.254433;-9.8506;10;forest plantation -teak-;primary forest -terra firme-;NO;2010;September-December;Abundance Precise;Bos sp.;Camera trapping;13;1.8;NA;NA;NA;NA;3;0;NA;NA;NA;NA;The relative abundance of camera trap is one independent record at each one hour interval;NEOTROPICAL_INVASIVE_MAMMALS_Francesca Palmeira_2018_07_31_ABUND_P_validchar.txt
